src,mt,labse_score,type,source_file,line_idx,comet_score,llm_decision,llm_reason
Jerry answers the phone. “Hello?”,傑瑞接聽電話：「,0.6510312557,2:1,aligned_ch27.jsonl,120,0.8123822212,KEEP,High confidence score (Auto-Keep)
"She told Sandra she thought about putting you back into the taxi and telling the driver to take you where he had found you, but the problem was she couldn’t know for sure where he had found you, or even that you wouldn’t just jump out at a red light and run for the hills.",她告訴桑德拉說，她想過打發你坐進計程車，然後告訴司機把你送到發現你的地方，但問題是她不敢確定他是在哪兒發現你的，她甚至不敢確定你會不會在紅燈前跳出計程車，跑到山裡去。,0.8695117235,1:1,aligned_ch27.jsonl,53,0.8124261498,KEEP,High confidence score (Auto-Keep)
"You know Hans really well, but even you couldn’t tell if that was a yes or a no.",你非常了解漢斯，但即便這樣你也說不清他是在默認還是否認。,0.8191813827000001,1:1,aligned_ch15.jsonl,59,0.8124278784000001,KEEP,High confidence score (Auto-Keep)
You stood for a minute watching her sleep before going back down to the office.,你站在那裡，端詳著熟睡中的她，過了一分鐘才回到寫作房。,0.7755596638000001,1:1,aligned_ch24.jsonl,25,0.8126037121,KEEP,High confidence score (Auto-Keep)
“Then she was wrong.”,「她搞錯了。」,0.8331533670000001,1:1,aligned_ch10.jsonl,185,0.8126572371,KEEP,High confidence score (Auto-Keep)
"You told her the truth, and the truth is you were throwing it out because you knew how it would look if you got found with it, even though it wasn’t the actual can used.",你告訴了她真相，真相就是你要把它扔掉，因為你知道如果它被發現會有什麼下場，哪怕它不是真正被用過的罐子。,0.8046389222,1:1,aligned_ch11.jsonl,27,0.812708497,KEEP,High confidence score (Auto-Keep)
The shirt?,襯衫？,0.9197635651,1:1,aligned_ch24.jsonl,2,0.8127156496,KEEP,High confidence score (Auto-Keep)
"“I’ve called the police,” she says, so this isn’t a mugging, and the words trigger a memory, the same woman saying the same thing, and he was sitting in a car when she said it, he was in the passenger seat and they were parked right there on the road, and who was he sitting next to?",「我打電話報了警。」她說。所以這不是搶劫了，但這話勾起了他的一段回憶，一個女人說過同樣的話，她說話時他正坐在一輛車裡的乘客座位上，他們停在路上，坐在他旁邊的那個人是誰？,0.849693656,1:3,aligned_ch27.jsonl,214,0.8127169609,KEEP,High confidence score (Auto-Keep)
"You made a good point, partner.",你做得對，夥伴。,0.8438928723,1:1,aligned_ch13.jsonl,68,0.8128260970000001,KEEP,High confidence score (Auto-Keep)
"It’s one reason he used to try and avoid the news—when he sees somebody murdered, his mind goes to the event, he pictures their last few moments, what they went through, the fear, the begging, the desperation to survive.",所以他以前盡量不去看新聞，每當他看到有人被謀殺后，經常會受案件的感染，腦海中總會浮現出那些人生命的最後幾分鐘的情景：他們所經受的折磨，恐懼、乞求、逃生、絕望。,0.7524899244000001,1:1,aligned_ch23.jsonl,21,0.8128812909,KEEP,High confidence score (Auto-Keep)
"A woman dressed in a light blue dress with matching shoes approaches from across the street, walking apace, suggesting her message to them needs to be delivered urgently.",一個身著淡藍色連衣裙、腳蹬同色鞋子的女人從街道對面向這邊步履匆匆地走來，很明顯她有話要同他們說。,0.8114280105,1:1,aligned_ch12.jsonl,84,0.8129417896000001,KEEP,High confidence score (Auto-Keep)
"He is, after all, the master of connecting the dots.",畢竟，他是把事情聯繫起來進行分析的高手。,0.6814989448000001,1:1,aligned_ch36.jsonl,48,0.8129868507,KEEP,High confidence score (Auto-Keep)
"Then his hand touches something long and cold, and he adjusts his grip and puts his fingers around it.",接著，他的指尖觸摸到了一個長長的、冰冰的東西，他調整了一下姿勢，用手握住它。,0.7783845663000001,1:1,aligned_ch33.jsonl,147,0.812993288,KEEP,High confidence score (Auto-Keep)
He looks down at his hands. His left one is curled into a fist. He opens it. Inside is a pair of earrings.,他低頭看著自己的手，把攥成拳頭的左手張開，裏面是一對鑽石耳環；他的右手血跡斑斑。,0.7359986305,4:1,aligned_ch15.jsonl,75,0.8129971027,KEEP,High confidence score (Auto-Keep)
“You killed her.”,梅厄說，「你殺死了她。」,0.7809808850000001,1:1,aligned_ch9.jsonl,203,0.8130148649000001,KEEP,High confidence score (Auto-Keep)
"You have the nice house on the nice street, you sold a lot of books and you entertained a lot of people.",你在一個繁華便捷的路段上，有棟漂亮的房子。你的書賣了很多，給讀者們帶來消遣。,0.8165275455000001,1:2,aligned_ch1.jsonl,49,0.8130222559,KEEP,High confidence score (Auto-Keep)
And that shirt made it obvious that Henry likes to write what he knows.,很明顯，那件襯衫說明，亨利喜歡寫他所知道的一切。,0.8082553744000001,1:1,aligned_ch24.jsonl,34,0.8130294681,KEEP,High confidence score (Auto-Keep)
Then he sees a photograph of him and Eva leaning up against another photograph. Eva is holding a guitar.,接著他在一張照片旁看到一張他和伊娃的合影，伊娃正抱著一把吉他，兩人都顯得神采奕奕的。,0.8181671500000001,2:1,aligned_ch3.jsonl,104,0.8130986094,KEEP,High confidence score (Auto-Keep)
"“We should go,” Nurse Hamilton says.",「我們該走了。」護士漢密爾頓說，「我們隨時可以回來的。」,0.7924238443,1:2,aligned_ch12.jsonl,100,0.8131462336,KEEP,High confidence score (Auto-Keep)
"Instead Hans asks, “So who’s the killer?”",他看看漢斯，等著他發笑，但漢斯沒有笑，相反他問道：「那麼兇手是誰呢？」,0.7066209912,1:1,aligned_ch25.jsonl,110,0.8131718636,KEEP,High confidence score (Auto-Keep)
"He rolls up the sleeve of his shirt, exposing the needle mark that looks raw and inflamed.",他捲起袖子，露出針痕，看起來已經擦破皮發炎了。,0.7007858753,1:1,aligned_ch24.jsonl,170,0.8131890297000001,KEEP,High confidence score (Auto-Keep)
"When Jerry’s done, Tim says, “I spoke to Nurse Hamilton before I came in. She says it’s common for you to get confused between reality and fiction.",傑瑞說完后，蒂姆說：「來之前我跟漢密爾頓護士談過，她說，這很常見，你把現實和小說弄混淆了。,0.8590841889,2:1,aligned_ch10.jsonl,158,0.8131938577000001,KEEP,High confidence score (Auto-Keep)
"The wedding is one week away. There’s no chance of forgetting this, buddy, not with Sandra mentioning it every hour.",婚禮還有一個星期，老兄，這你不可能忘記的，桑德拉每隔一小時就要提及此事。,0.8413383365,2:1,aligned_ch16.jsonl,0,0.8131965399000001,KEEP,High confidence score (Auto-Keep)
"Hans shrugs, then sighs, then runs his hand over his smooth head. “Well, the thing is, Jerry, you also visited her at home.”",漢斯聳聳肩，然後嘆了口氣，用手摸了摸他的頭：「好吧，事情是這樣的，傑瑞，你還去了她家。」,0.8417930007000001,2:1,aligned_ch18.jsonl,132,0.8132094145000001,KEEP,High confidence score (Auto-Keep)
"By the time he gets to the end of chapter one, his heart is pounding in his chest. He wants to scream. He wants to go back to where they left Eric and shake him from the collar and ask him why he would do this.",看完第一章結束，他的心臟狂奔亂跳，他想大聲尖叫，想回到他們丟棄艾瑞克的地方，撕扯他的衣領問他為什麼要這樣做。,0.8492504358,3:1,aligned_ch30.jsonl,148,0.8132222891,KEEP,High confidence score (Auto-Keep)
"These alarms were there to control you, and what forty-nine-year-old man likes to be controlled?",這些警報器都是用來禁錮你的，有哪個四十九歲的男人喜歡被控制？,0.7800187469000001,1:1,aligned_ch13.jsonl,22,0.8132520914,KEEP,High confidence score (Auto-Keep)
"“You shot her,” Mayor says, speaking louder to be heard over Jerry, and he points his top two fingers at Jerry and cocks his thumb back, turning his hand into a gun.",「你開槍打死了她。」梅厄提高嗓門說，好讓傑瑞聽到。他用中指和食指對準傑瑞，蹺起拇指，把手做成槍的模樣。,0.7003320456000001,1:3,aligned_ch9.jsonl,220,0.8132870793,KEEP,High confidence score (Auto-Keep)
"Eric says, then laughs. “The thing about Suzan is exactly that. You didn’t kill her, you just faked it, but she feels as real to you as she does to your readers.",艾瑞克笑著說，「蘇姍的故事就是這樣：你沒殺她，而只是虛構她罷了，但你覺得那是真的，讀者也覺得那是真的。,0.8717381954000001,3:1,aligned_ch6.jsonl,149,0.8132982254000001,KEEP,High confidence score (Auto-Keep)
But whether you go along is another matter.,不過，會不會參加就是另一回事了。,0.8135613203000001,1:1,aligned_ch3.jsonl,25,0.8133243322,KEEP,High confidence score (Auto-Keep)
The man switches off the TV.,「我這就走。」男人關掉電視。,0.7183625698,1:2,aligned_ch3.jsonl,135,0.8133355975000001,KEEP,High confidence score (Auto-Keep)
"But if he goes for it, and fails, then Eva is the one who pays.",但如果他去了，失敗了，那麼伊娃就得為此埋單。,0.7792944312000001,1:1,aligned_ch35.jsonl,206,0.8133586645,KEEP,High confidence score (Auto-Keep)
"If it’d been up to me, I’d have put you in jail, but you were deemed non compos mentis.”",要我說，我們就該把你關進監獄，但他們認為你精神不正常。」,0.7308231592000001,1:1,aligned_ch9.jsonl,215,0.8133619428000001,KEEP,High confidence score (Auto-Keep)
Tim shakes his head. “Doubtful.,蒂姆搖搖頭：「這一點很可疑。,0.7989596725,2:1,aligned_ch10.jsonl,170,0.8133664131,KEEP,High confidence score (Auto-Keep)
You sat on the deck outside and drank one of the beers he brought over while he smoked his joint and you talked about how unfair the world was.,你坐在外面的露台上暢飲他帶過來的啤酒，他抽著大麻，你們抱怨著這世界有多麼多麼不公平。,0.8009481430000001,1:1,aligned_ch6.jsonl,33,0.8134480715,KEEP,High confidence score (Auto-Keep)
"Sandra has finally done it, she’s kicked him out and the baker has moved in, all the furniture has been replaced, and she didn’t even have the decency to let him know.",桑德拉終於做到了，她把他踢出去，讓麵包師搬了進來，換掉了所有的傢具，她甚至都沒有告訴他！,0.8479973078,1:1,aligned_ch27.jsonl,204,0.8134607077,KEEP,High confidence score (Auto-Keep)
“And the plastic bag in your pocket?”,「口袋裡的塑料袋呢？」,0.9100778103,1:1,aligned_ch22.jsonl,124,0.8134685755000001,KEEP,High confidence score (Auto-Keep)
"No, not a diary, a journal. His Madness Journal.",不，不單單是本日記，更是狂想錄，是他自己的「狂人日記」。,0.825558424,2:1,aligned_ch0.jsonl,146,0.8134741783,KEEP,High confidence score (Auto-Keep)
"A bottle of water would be good too—helps with the dehydration, and who knows how far you can walk?",瓶裝水也是好東西，口渴時大有用處，誰知道你會走多遠呢？,0.7909472585,1:1,aligned_ch18.jsonl,11,0.8134753108,KEEP,High confidence score (Auto-Keep)
"He’s not aware he’s crying until his tears hit the top of the table, enough of them to make the officer look away and to make his daughter come around and put her arms around him.",他不知道自己哭了，直到眼淚掉在桌面上，打濕了一片。那位警察不忍再看，把目光移到別處。女兒走了過來，伸出胳膊抱住了他。,0.7554717660000001,1:3,aligned_ch0.jsonl,174,0.8135338426000001,KEEP,High confidence score (Auto-Keep)
I’ve been having conversations with him.,我一直在與他交談，我們倆談天說地。,0.7831625342,1:1,aligned_ch33.jsonl,10,0.8135640621,KEEP,High confidence score (Auto-Keep)
"There’s a young girl of six or seven looking out the back window of the car ahead, waving and pulling faces.",前面車上有一個六七歲的小女孩正透過車後窗向這邊張望，揮著手，做鬼臉。,0.7962191105,1:1,aligned_ch1.jsonl,101,0.8136005402,KEEP,High confidence score (Auto-Keep)
"“Trust me, Jerry, everything is going to be okay,” he says, and he opens the top and waves the vial under Eric’s nose.",他說，「相信我，傑瑞，一切都會好起來的。」說著，他打開瓶蓋，在艾瑞克的鼻子下揮了揮。,0.8641170263,1:2,aligned_ch28.jsonl,90,0.8136031628,KEEP,High confidence score (Auto-Keep)
One is written and the other is still pending.,一份已經寫好了，而另一份仍在寫。,0.8947908878,1:1,aligned_ch26.jsonl,5,0.8136316538,KEEP,High confidence score (Auto-Keep)
They tell me when I first got here six months ago I would know who I was six days a week and on the seventh my mind would take a rest and all would be lost.,他們告訴我，我六個月前到這裏時，一個星期有六天知道我自己是誰，第七天我的大腦會休息，所有記憶都會遺失。,0.8684331775,1:1,aligned_ch31.jsonl,7,0.8136526346,KEEP,High confidence score (Auto-Keep)
